kode_ref_pend,nama_pendidikan,formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
5191141,S-1 INFORMATIKA,9b339ea9-fcc1-451e-84fb-3f9d26b7e31f,Kementerian Pertanian,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,KEMENTERIAN PERTANIAN | DIREKTORAT JENDERAL PERKEBUNAN | SEKRETARIAT DIREKTORAT JENDERAL PERKEBUNAN,4,0,2965700,7621650,212
5191141,S-1 INFORMATIKA,8a018692915486670191553370cf613f,Otorita Ibu Kota Nusantara,CPNS,LULUSAN TERBAIK,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | SEKRETARIAT OTORITA IBU KOTA NUSANTARA | BIRO SUMBER DAYA MANUSIA DAN HUBUNGAN MASYARAKAT,1,1,12000000,14500000,5
5191141,S-1 INFORMATIKA,3b80952f-aafa-4044-8ce3-691b74235a56,Otorita Ibu Kota Nusantara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | SEKRETARIAT OTORITA IBU KOTA NUSANTARA | BIRO SUMBER DAYA MANUSIA DAN HUBUNGAN MASYARAKAT,3,1,12000000,14500000,134
5191141,S-1 INFORMATIKA,72caf585-c34a-4bf4-a856-a3b6aefe2b17,Otorita Ibu Kota Nusantara,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG TRANSFORMASI HIJAU DAN DIGITAL | DIREKTORAT DATA DAN KECERDASAN BUATAN,3,1,12000000,14500000,89
5191141,S-1 INFORMATIKA,2322f32c-5e9b-461b-a692-69090131656e,Pemerintah Aceh,CPNS,UMUM,SANDIMAN AHLI PERTAMA,"ACEH | DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN ACEH | BIDANG PERSANDIAN",3,1,3000000,3200000,65
5191141,S-1 INFORMATIKA,5745ffef-602f-4e54-b885-05b47ac14431,Pemerintah Kab. Aceh Besar,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH BESAR | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,1,0,3033120,3640378,22
5191141,S-1 INFORMATIKA,32c7b8db-3a46-42c1-a087-4e29092fc568,Pemerintah Kab. Aceh Timur,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | INSPEKTORAT DAERAH | INSPEKTORAT PEMBANTU I,1,0,2000000,3500000,12
5191141,S-1 INFORMATIKA,70545f51-10bb-4942-b6d9-4b0ca86bb5b6,Pemerintah Kab. Aceh Timur,CPNS,PENYANDANG DISABILITAS,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS SYARIAT ISLAM | SEKRETARIAT DINAS SYARIAT ISLAM,1,1,2000000,3500000,2
5191141,S-1 INFORMATIKA,7ced7c34-bbac-46d5-b491-3ce3e4c493ee,Pemerintah Kab. Aceh Timur,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PERKEBUNAN DAN PERTERNAKAN | SEKRETARIAT DINAS PERKEBUNAN DAN PETERNAKAN,1,0,2000000,3500000,8
5191141,S-1 INFORMATIKA,aabdeeb2-5e12-413d-b12a-1995298310e9,Pemerintah Kab. Aceh Timur,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS TANAMAN PANGAN DAN HORTIKULTURA | SEKRETARIAT DINAS TANAMAN PANGAN DAN HORTIKULTURA,1,0,2000000,3500000,7
5191141,S-1 INFORMATIKA,fe5a3346-77e0-451a-bf58-0fbd4e51007a,Pemerintah Kab. Aceh Timur,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG APLIKASI DAN TEKNOLOGI INFORMASI,2,0,2000000,3500000,35
5191141,S-1 INFORMATIKA,dc3ff16d-4890-44ae-932c-f2bde46a5bf1,Pemerintah Kab. Aceh Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKRETARIAT DINAS PENDIDIKAN DAN KEBUDAYAAN,1,0,2000000,3500000,20
5191141,S-1 INFORMATIKA,fb5d741f-e9d2-4635-9650-6b8c07ee3948,Pemerintah Kab. Aceh Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | INSPEKTORAT DAERAH | SEKRETARIAT INSPEKTORAT DAERAH,1,0,2000000,3500000,8
5191141,S-1 INFORMATIKA,369fd9a8-3e82-4391-ac25-205f1725bcce,Pemerintah Kab. Alor,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Alor | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,2,1,2785700,3500000,18
5191141,S-1 INFORMATIKA,d884dd03-6f37-47fd-b844-eabb42b662ae,Pemerintah Kab. Alor,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Alor | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,1,1,2785700,3500000,7
5191141,S-1 INFORMATIKA,a332f78d-f789-4137-bf38-4996762039d6,Pemerintah Kab. Alor,CPNS,UMUM,SANDIMAN AHLI PERTAMA,Pemerintah Kabupaten Alor | Dinas Komunikasi Dan Informatika,1,1,2785700,3500000,2
5191141,S-1 INFORMATIKA,6f2b1f8b-dce2-40b2-b25a-e563c90a57fc,Pemerintah Kab. Balangan,CPNS,UMUM,SANDIMAN AHLI PERTAMA,"PEMERINTAH KABUPATEN BALANGAN | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",1,0,2785700,8578000,3
5191141,S-1 INFORMATIKA,03230490-ab05-4ba8-bdba-ad62b3953319,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Dinas Pemadam Kebakaran dan Penyelamatan | Sekretaris Dinas Pemadam Kebakaran dan Penyelamatan | Sub Bagian Perencanaan dan Keuangan,2,1,3203600,5261500,22
5191141,S-1 INFORMATIKA,2f1ebc9b-2070-4daa-aaaa-914595ffe203,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Bidang Infrastruktur dan Lingkungan Hidup,1,1,3203600,5261500,9
5191141,S-1 INFORMATIKA,4728d98d-739d-4d9c-95f8-d8f8aa294daa,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Bidang Perencanaan Ekonomi,1,1,3203600,5261500,11
5191141,S-1 INFORMATIKA,48546233-7c7b-4194-a8dd-ab2b5c1568fe,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Bidang Perencanaan Umum, Pengendalian dan Evaluasi",1,1,3203600,5261500,8
5191141,S-1 INFORMATIKA,55e2de26-b0d3-4492-89ba-aafc9d040e5d,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Bidang Perencanaan Pembangunan Manusia dan Masyarakat,1,1,3203600,5261500,8
5191141,S-1 INFORMATIKA,89f18db1-15e6-4b4c-af52-1173c52144db,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Bidang Perencanaan Pemerintahan dan Sosial Budaya,1,1,3203600,5261500,13
5191141,S-1 INFORMATIKA,dbeb69f0-9479-4cf7-b323-5c56df664cc5,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Badan Perencanaan dan Pembangunan Daerah | Sekretaris Badan Perencanaan dan Pembangunan Daerah,2,1,3203600,5261500,34
5191141,S-1 INFORMATIKA,e6d9d740-6a9f-4f27-863a-5a77abfbae06,Pemerintah Kab. Banggai,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Banggai | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Perencanaan dan Keuangan,1,1,3203600,5261500,11
5191141,S-1 INFORMATIKA,8a01849d91446dd80191447016a30021,Pemerintah Kab. Banggai Kepulauan,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Sosial | Sekretariat Dinas Sosial | Sub Bagian Umum dan Kepegawaian,1,1,2900000,3500000,0
5191141,S-1 INFORMATIKA,56436251-5beb-436b-bc69-d6d29f8f6312,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Dinas Sosial | Sekretariat Dinas Sosial | Sub Bagian Umum dan Kepegawaian,1,1,2900000,3500000,3
5191141,S-1 INFORMATIKA,f7761627-7969-4930-b174-fd465f456254,Pemerintah Kab. Banggai Kepulauan,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Banggai Kepulauan | Badan Perencanaan Pembangunan Daerah dan Penelitian Pengembangan | Sekretariat Badan Perencanaan Pembangunan Daerah dan Penelitian Pengembangan | Sub Bagian Umum dan Kepegawaian,2,1,2900000,3500000,14
5191141,S-1 INFORMATIKA,21edeb2d-1bb6-4203-aa03-95b6a52f0375,Pemerintah Kab. Banggai Laut,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"PEMERINTAH KAB. BANGGAI LAUT | BADAN PERENCANAAN PEMBANGUNAN, RISET DAN INOVASI DAERAH | SEKRETARIAT BADAN PERENCANAAN PEMBANGUNAN, RISET DAN INOVASI DAERAH | SUB BAGIAN UMUM DAN KEPEGAWAIAN",1,0,3000000,4500000,7
5191141,S-1 INFORMATIKA,9f5b7272-5d18-4253-a83a-93373459f75d,Pemerintah Kab. Banggai Laut,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"PEMERINTAH KAB. BANGGAI LAUT | DINAS KOPERASI, PERINDUSTRIAN DAN PERDAGANGAN | SEKRETARIAT DINAS KOPERASI, PERINDUSTRIAN DAN PERDAGANGAN | SUB BAGIAN UMUM DAN KEPEGAWAIAN",1,0,3000000,4500000,8
5191141,S-1 INFORMATIKA,06e98d2c-d270-4a17-836b-274b42521317,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KAB. BANGGAI LAUT | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | SEKRETARIAT BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | SUB BAGIAN PERENCANAAN, EVALUASI PELAPORAN, KEUANGAN DAN ASET",1,0,3000000,4500000,13
5191141,S-1 INFORMATIKA,12b4d5cd-5c42-4c18-bd0d-b4a44b3fe89c,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KAB. BANGGAI LAUT | UPT RUMAH SAKIT UMUM DAERAH BANGGAI | BAGIAN UMUM | SUB BAGIAN PERENCANAAN, PROGRAM DAN EVALUASI",1,0,3000000,4500000,4
5191141,S-1 INFORMATIKA,2b148995-c80e-4897-b9a5-14827e4dcfaf,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KAB. BANGGAI LAUT | BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH | BIDANG ASET DAERAH | SUB BIDANG INVENTARISASI DAN PERENCANAAN ASET,1,0,3000000,4500000,5
5191141,S-1 INFORMATIKA,2b706948-70f8-4f95-81fa-182d56f9018e,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KAB. BANGGAI LAUT | DINAS PARIWISATA DAN KEBUDAYAAN | SEKRETARIAT DINAS PERIWISATA DAN KEBUDAYAAN,1,0,3000000,4500000,6
5191141,S-1 INFORMATIKA,a8aa4e3a-b275-45fa-a7bc-7d82403cf7ad,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KAB. BANGGAI LAUT | DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN | SEKRETARIAT DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN | SUB BAGIAN KEUANGAN DAN ASET,2,0,3000000,4500000,7
5191141,S-1 INFORMATIKA,e20e75b9-c126-4ac6-b420-56a03f90587b,Pemerintah Kab. Banggai Laut,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KAB. BANGGAI LAUT | DINAS PERHUBUNGAN | SEKRETARIAT DINAS PERHUBUNGAN | SUB BAGIAN KEUANGAN DAN ASSET,1,0,3000000,4500000,4
5191141,S-1 INFORMATIKA,518cc01e-856a-46f2-a6af-fecbb5053349,Pemerintah Kab. Bangka,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN BANGKA | DINAS KESEHATAN | SEKRETARIAT,1,1,2785700,4785700,3
5191141,S-1 INFORMATIKA,50e17811-d6a7-4fa1-99f9-079bbaedd3cb,Pemerintah Kab. Bangka,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,"PEMERINTAH KABUPATEN BANGKA | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK | BIDANG PERSANDIAN",2,1,2785700,4785700,11
5191141,S-1 INFORMATIKA,4bc23b75-ead7-4262-a319-354338784364,Pemerintah Kab. Bangkalan,CPNS,UMUM,SANDIMAN AHLI PERTAMA,Pemerintah Kabupaten Bangkalan | Dinas Komunikasi dan Informatika,1,1,2500000,5000000,19
5191141,S-1 INFORMATIKA,8a0384b49150287401915412662e2da4,Pemerintah Kab. Banyuasin,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BANYUASIN | DINAS LINGKUNGAN HIDUP | SEKRETARIAT DINAS LINGKUNGAN HIDUP | SUB BAGIAN ADMINISTRASI KEPEGAWAIAN DAN UMUM,1,1,2228560,2785700,1
5191141,S-1 INFORMATIKA,0d29d947-bfed-4d8b-8c19-257b793e3879,Pemerintah Kab. Banyuasin,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BANYUASIN | DINAS LINGKUNGAN HIDUP | SEKRETARIAT DINAS LINGKUNGAN HIDUP | SUB BAGIAN ADMINISTRASI KEPEGAWAIAN DAN UMUM,2,1,2228560,2785700,36
5191141,S-1 INFORMATIKA,e026d4ba-fabc-4e99-95ae-b3cd99df0039,Pemerintah Kab. Banyuasin,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,"KABUPATEN BANYUASIN | DINAS KOMUNIKASI , INFORMATIKA, STATISTIK DAN PERSANDIAN | BIDANG PERSANDIAN",1,1,2785700,4575200,4
5191141,S-1 INFORMATIKA,97f2d53d-67e6-4125-80a3-b9a1d71c8317,Pemerintah Kab. Banyumas,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Banyumas | DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN | SEKRETARIAT DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN | SUB BAGIAN UMUM DAN KEPEGAWAIAN,1,1,3200000,5200000,152
5191141,S-1 INFORMATIKA,8a0186cc9159ace5019159d6e6ce144b,Pemerintah Kab. Barito Selatan,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BARITO SELATAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN SUMBER DAYA MANUSIA,1,1,3000000,5000000,0
5191141,S-1 INFORMATIKA,8a0186cc9159ace5019159d738dd1492,Pemerintah Kab. Barito Selatan,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BARITO SELATAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG KEPEGAWAIAN,1,1,3000000,5000000,0
5191141,S-1 INFORMATIKA,24dd155d-6120-4b2e-8fa1-be75a91144af,Pemerintah Kab. Barito Selatan,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BARITO SELATAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN SUMBER DAYA MANUSIA,3,0,3000000,5000000,9
5191141,S-1 INFORMATIKA,7b736054-579d-4770-abc4-6a879717b86d,Pemerintah Kab. Barito Selatan,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BARITO SELATAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG KEPEGAWAIAN,3,0,3000000,5000000,13
5191141,S-1 INFORMATIKA,dc2c13a7-1b06-4273-ad8a-88dd0d0ef8eb,Pemerintah Kab. Barito Selatan,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KABUPATEN BARITO SELATAN | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,3,0,3000000,5000000,23
5191141,S-1 INFORMATIKA,c308965d-4397-4fc8-9f76-dadbeda020d3,Pemerintah Kab. Barito Selatan,CPNS,UMUM,PERENCANA AHLI PERTAMA,KABUPATEN BARITO SELATAN | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIAT,1,0,3000000,5000000,11
5191141,S-1 INFORMATIKA,275892fc-1f8b-47cd-b37b-a899c8876260,Pemerintah Kab. Barito Utara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN BARITO UTARA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,1,1,2785700,4575200,3
5191141,S-1 INFORMATIKA,c01041f6-312f-430f-b9ce-275153468c67,Pemerintah Kab. Barito Utara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN BARITO UTARA | SEKRETARIAT DAERAH,3,1,2500000,5000000,24
5191141,S-1 INFORMATIKA,00f34550-13ce-408c-991b-4bbd7d7a0ce7,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PERHUBUNGAN | SEKRETARIAT,1,1,2785700,3785700,11
5191141,S-1 INFORMATIKA,0132210a-dd20-4e8d-bc70-5cb0374981d4,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | SEKRETARIAT,1,1,2785700,3785700,16
5191141,S-1 INFORMATIKA,06848520-fb16-442c-bccc-ccd6560a4ef5,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS KETENAGAKERJAAN | SEKRETARIAT,1,1,2785700,3785700,17
5191141,S-1 INFORMATIKA,0b589d7b-85ea-4b74-95da-c6acd724ec54,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKRETARIAT,1,1,2785700,3785700,10
5191141,S-1 INFORMATIKA,115b2aaf-fc07-43b3-87a8-0e3be73f848c,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIAT,1,1,2785700,3785700,5
5191141,S-1 INFORMATIKA,132ad6ce-b72f-451f-950e-257754add999,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS LINGKUNGAN HIDUP | SEKRETARIAT,1,1,2785700,3785700,16
5191141,S-1 INFORMATIKA,2cf37ad2-c59f-4d79-9e61-3822a22cd591,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN BATANG | DINAS KELAUTAN, PERIKANAN DAN PETERNAKAN | SEKRETARIAT",1,1,2785700,3785700,11
5191141,S-1 INFORMATIKA,42ca94f6-449a-4fac-9c87-048b446c9118,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | BADAN KEPEGAWAIAN DAERAH | SEKRETARIAT,1,1,2785700,3785700,13
5191141,S-1 INFORMATIKA,45ae266e-a1fe-4bbe-9369-c7ffc9eafbfd,Pemerintah Kab. Batang,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS SOSIAL | SEKRETARIAT,1,1,2785700,3785700,1
5191141,S-1 INFORMATIKA,5148aada-998b-482e-92a1-f8d4b76813e4,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN BATANG | BADAN PERENCANAAN, PENELITIAN DAN PENGEMBANGAN | BIDANG PEMERINTAHAN DAN PEMBANGUNAN MANUSIA",1,1,2785700,3785700,5
5191141,S-1 INFORMATIKA,526d5ee8-8171-4b8e-b155-35abe7d5920a,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS KESEHATAN | SEKRETARIAT DINAS KESEHATAN,1,1,2785700,3785700,14
5191141,S-1 INFORMATIKA,53c84849-5527-44d6-9715-a453024adc52,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | SATUAN POLISI PAMONG PRAJA | SEKRETARIAT,1,1,2785700,3785700,4
5191141,S-1 INFORMATIKA,6866df80-1c3f-4ed5-be3c-5f55d4d593b9,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | INSPEKTORAT DAERAH | SEKRETARIAT,1,1,2785700,3785700,6
5191141,S-1 INFORMATIKA,69da89de-bd26-4f47-bfd8-e73b509002b0,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PARIWISATA KEPEMUDAAN DAN OLAHRAGA | SEKRETARIAT,1,1,2785700,3785700,15
5191141,S-1 INFORMATIKA,6c009ac8-d3da-4a02-8a66-376c7f9c54b6,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT,1,1,2785700,3785700,11
5191141,S-1 INFORMATIKA,80d8a054-dcf1-4b02-98d0-8a7b2022b275,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PERPUSTAKAAN DAN KEARSIPAN | SEKRETARIAT,1,1,2785700,3785700,33
5191141,S-1 INFORMATIKA,81cf11f0-02fa-4e6c-8d40-f2f8d32fec7f,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN SETDA,1,1,2785700,3785700,8
5191141,S-1 INFORMATIKA,891b627f-74c3-44f4-8290-29f949c633e0,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PANGAN DAN PERTANIAN | SEKRETARIAT,1,1,2785700,3785700,12
5191141,S-1 INFORMATIKA,9493e209-d6dd-401a-8738-1794c9675fe4,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | SEKRETARIAT DPRD | BAGIAN UMUM DAN KEUANGAN,1,1,2785700,3785700,5
5191141,S-1 INFORMATIKA,a2f3ad1e-4cda-4e92-b7bf-5d0c65166865,Pemerintah Kab. Batang,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | SEKRETARIAT,1,1,2785700,3785700,0
5191141,S-1 INFORMATIKA,ad26c8fd-ddef-4e2c-9325-627998123955,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | SEKRETARIAT,1,1,2785700,3785700,9
5191141,S-1 INFORMATIKA,b3e20ad9-aacf-4fc8-85ad-97e62581e667,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT,1,1,2785700,3785700,15
5191141,S-1 INFORMATIKA,bb392acf-6dfc-4223-a0e9-6b5369373744,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BATANG | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT,1,1,2785700,3785700,11
5191141,S-1 INFORMATIKA,bdbf2985-5fb6-4cfa-92fc-6f071e4aab22,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN BATANG | BADAN PENGELOLAAN KEUANGAN, PENDAPATAN DAN ASET DAERAH | SEKRETARIAT",1,1,2785700,3785700,8
5191141,S-1 INFORMATIKA,ccd8d7e6-7149-49c6-9cc2-5761450751b7,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN BATANG | BADAN PERENCANAAN, PENELITIAN DAN PENGEMBANGAN | SEKRETARIAT",1,1,2785700,3785700,6
5191141,S-1 INFORMATIKA,e1b2c636-66c7-42d6-bafa-ea22b2e36041,Pemerintah Kab. Batang,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN BATANG | DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | SEKRETARIAT",1,1,2785700,3785700,27
